date,domain,format,country,ad_size,device,adSelectionEmissions,creativeDistributionEmissions,mediaDistributionEmissions,totalEmissions,domainCoverage
07/12/2025,engadget.com,native,France,970x250,mobile,0.04699333,0.00014657,4.628e-05,0.04718618,measured
07/28/2025,theverge.com,video,Australia,300x600,tablet,0.00031707,0.00012135,0.00011174,0.00055016,modeled
07/05/2025,engadget.com,banner,Canada,300x600,mobile,0.01945231,0.00014319,0.00025468,0.01985018,measured
07/05/2025,msn.com,video,China,728x90,desktop,0.01186159,7.678e-05,0.00017822,0.0148927,measured
07/29/2025,engadget.com,display,China,160x600,tablet,0.02334289,9.655e-05,0.00034854,0.02378798,measured
07/26/2025,espn.com,banner,Brazil,970x250,tablet,0.02315535,0.00014172,0.00016431,0.02346137,modeled
07/31/2025,forbes.com,banner,United States,320x50,mobile,0.00686232,4.879e-05,4.436e-05,0.00695548,modeled
07/05/2025,reuters.com,native,Japan,970x250,desktop,0.03431242,1.827e-05,0.00011892,0.03444961,measured
07/14/2025,espn.com,display,Germany,160x600,tablet,0.01240463,6.07e-05,0.00010419,0.01256952,modeled
07/07/2025,weather.com,banner,Canada,320x50,mobile,0.04908852,1.082e-05,0.00031977,0.04941912,modeled
07/19/2025,techcrunch.com,audio,United Kingdom,728x90,tablet,0.01393521,0.00015205,0.00014175,0.014229,modeled
07/13/2025,forbes.com,audio,United Kingdom,300x600,mobile,0.00612635,0.00021277,0.00030583,0.00664495,measured
07/29/2025,usatoday.com,display,Australia,728x90,desktop,0.00657868,0.00012799,8.122e-05,0.00678788,modeled
07/09/2025,techcrunch.com,audio,China,300x600,tablet,0.00383243,4.249e-05,0.00032721,0.00420213,modeled
07/20/2025,theverge.com,banner,Germany,160x600,mobile,0.03092479,6.575e-05,0.00032825,0.03131878,modeled
07/12/2025,theverge.com,display,India,728x90,tablet,0.03627162,4.255e-05,0.00038239,0.03669657,modeled
07/12/2025,forbes.com,display,France,728x90,desktop,0.01230355,6.863e-05,1.79e-05,0.01868156,modeled
07/07/2025,techcrunch.com,native,United States,160x600,desktop,0.0099884,7.478e-05,0.0001677,0.01023088,measured
07/09/2025,theverge.com,display,United Kingdom,970x250,desktop,0.00614691,4.431e-05,0.00038796,0.00657919,modeled
07/27/2025,nytimes.com,video,France,970x250,mobile,0.03465577,0.00019535,0.00012764,0.03497876,modeled
07/03/2025,usatoday.com,audio,India,728x90,tablet,0.02142147,0.00013001,0.00038421,0.02193569,measured
07/21/2025,forbes.com,video,Japan,300x600,desktop,0.00374258,5.433e-05,0.0001601,0.00395701,modeled
07/26/2025,engadget.com,audio,Canada,728x90,mobile,0.01780325,4.382e-05,0.00019544,0.01804252,modeled
07/24/2025,weather.com,video,India,160x600,desktop,0.01123184,8.416e-05,0.00018928,0.01150529,modeled
07/27/2025,msn.com,display,Canada,300x600,tablet,0.01168064,0.00014579,0.00026335,0.01208978,modeled
07/04/2025,washingtonpost.com,native,Japan,728x90,tablet,0.00906128,5.582e-05,5.637e-05,0.00917347,measured
07/16/2025,cnn.com,display,Brazil,728x90,desktop,0.01654704,0.00010476,0.00010096,0.01675276,measured
07/24/2025,msn.com,banner,United Kingdom,728x90,mobile,0.02052458,5.46e-05,8.975e-05,0.02066892,modeled
07/15/2025,theverge.com,display,United Kingdom,728x90,mobile,0.02175155,5.923e-05,0.00012692,0.0219377,modeled
07/09/2025,engadget.com,display,Brazil,970x250,tablet,0.02231639,0.00010153,8.84e-05,0.02250631,measured
07/21/2025,bloomberg.com,native,Australia,300x600,mobile,0.03522535,0.00012591,0.00016011,0.03551138,measured
07/07/2025,yahoo.com,banner,Germany,300x250,tablet,0.00618224,9.067e-05,7.854e-05,0.00635146,modeled
07/04/2025,espn.com,video,Canada,320x50,tablet,0.02389327,1.51e-06,0.00010857,0.02400335,measured
07/22/2025,msn.com,video,Brazil,320x50,tablet,0.0106408,0.00014617,1.874e-05,0.01080571,modeled
07/18/2025,techcrunch.com,banner,India,300x250,mobile,0.01726088,0.00012482,0.0004317,0.0178174,measured
07/31/2025,engadget.com,banner,Brazil,300x250,desktop,0.01118868,0.00010608,2.033e-05,0.01131509,measured
07/20/2025,espn.com,display,Germany,970x250,mobile,0.01659499,0.0001849,0.00043446,0.01721435,measured
07/18/2025,bloomberg.com,native,Brazil,300x600,desktop,0.02269343,1.75e-05,0.00032806,0.02303899,measured
07/19/2025,weather.com,display,Canada,320x50,desktop,0.00353606,2.803e-05,0.00034679,0.00391088,measured
07/03/2025,usatoday.com,banner,China,970x250,mobile,0.01567698,5.076e-05,0.00021929,0.01594703,modeled
07/15/2025,weather.com,video,France,728x90,tablet,0.01887895,0.0001738,0.0001563,0.01920905,measured
07/12/2025,cnn.com,audio,United States,320x50,desktop,0.01987158,0.00016963,0.00012408,0.0201653,modeled
07/17/2025,theverge.com,native,United States,300x600,desktop,0.007632,0.0001426,0.00010541,0.00788001,measured
07/13/2025,cnn.com,video,United Kingdom,320x50,mobile,0.02071126,9.49e-06,0.00012015,0.0208409,measured
07/19/2025,washingtonpost.com,video,Australia,160x600,tablet,0.01077843,9.1e-06,0.00012314,0.01091067,measured
07/30/2025,msn.com,banner,Japan,320x50,tablet,0.01580258,0.0001091,0.00029249,0.01620418,modeled
07/15/2025,reuters.com,display,Canada,300x250,tablet,0.03265013,5.715e-05,0.00015345,0.03286072,modeled
07/28/2025,techcrunch.com,audio,Japan,320x50,mobile,0.02413279,5.853e-05,3.129e-05,0.02422261,measured
07/24/2025,washingtonpost.com,audio,Brazil,728x90,desktop,0.01411762,0.000188,2.963e-05,0.01433525,modeled
07/23/2025,nytimes.com,display,Brazil,970x250,tablet,0.00691276,4.193e-05,5.591e-05,0.0070106,modeled
07/28/2025,forbes.com,video,India,320x50,mobile,0.02749711,4.892e-05,0.00022412,0.02777015,measured
07/07/2025,weather.com,video,United Kingdom,160x600,mobile,0.01724592,1.381e-05,9.537e-05,0.0173551,measured
07/29/2025,reuters.com,banner,France,728x90,desktop,0.03331806,9.371e-05,0.00010151,0.03351328,modeled
07/03/2025,msn.com,banner,Australia,728x90,desktop,0.03790539,3.136e-05,8.08e-05,0.03801756,measured
07/11/2025,washingtonpost.com,banner,Germany,970x250,mobile,0.03120521,0.00013551,4.615e-05,0.03138687,measured
07/28/2025,washingtonpost.com,display,Australia,970x250,tablet,0.02354982,4.822e-05,1.36e-05,0.03080332,modeled
07/31/2025,reuters.com,audio,United Kingdom,970x250,tablet,0.01289622,0.00028297,0.0002697,0.0134489,modeled
08/02/2025,cnn.com,display,United Kingdom,320x50,tablet,0.01606256,1.724e-05,1.422e-05,0.01609403,measured
07/26/2025,nytimes.com,video,Germany,320x50,mobile,0.01728735,0.00011224,0.00022178,0.01762137,modeled
07/16/2025,usatoday.com,display,United Kingdom,300x600,mobile,0.02552752,0.0001354,0.00016399,0.02582691,modeled
07/18/2025,theverge.com,display,Brazil,320x50,desktop,0.03735433,5.38e-05,0.00013671,0.03754484,measured
07/23/2025,bloomberg.com,video,United States,320x50,tablet,0.00277534,5.282e-05,0.00026467,0.00309283,modeled
07/15/2025,bloomberg.com,native,France,160x600,desktop,0.02647499,4.85e-06,0.00047498,0.02695483,measured
08/01/2025,theverge.com,display,France,728x90,desktop,0.01877859,9.523e-05,7.992e-05,0.01895374,measured
08/01/2025,techcrunch.com,display,United States,300x250,mobile,0.01197244,9.311e-05,0.00020338,0.01226892,measured
07/18/2025,theverge.com,video,United Kingdom,970x250,mobile,0.02121432,5.346e-05,6.027e-05,0.02132805,measured
07/19/2025,engadget.com,native,Canada,970x250,desktop,0.00706067,0.0001743,0.00025633,0.0074913,measured
07/27/2025,techcrunch.com,native,United States,728x90,tablet,0.0237825,0.00017344,0.00012082,0.02407677,modeled
07/12/2025,nytimes.com,audio,Germany,970x250,mobile,0.03016482,0.00012335,0.00024584,0.03053401,modeled
07/28/2025,forbes.com,audio,Germany,320x50,mobile,0.0063964,0.00010142,0.00010028,0.0065981,measured
07/09/2025,theverge.com,video,China,300x250,desktop,0.00129963,0.00019347,0.00025682,0.00174992,measured
08/01/2025,yahoo.com,banner,Germany,160x600,tablet,0.02161146,3.985e-05,2.101e-05,0.02167232,modeled
07/16/2025,usatoday.com,banner,China,300x250,tablet,0.00127128,5.249e-05,0.00021889,0.00154265,modeled
07/19/2025,yahoo.com,video,France,320x50,mobile,0.01264491,0.00011997,0.00019884,0.01296372,measured
07/26/2025,nytimes.com,video,Japan,160x600,desktop,0.02708108,1.041e-05,6.915e-05,0.02716063,modeled
07/16/2025,washingtonpost.com,video,Brazil,320x50,tablet,0.02367531,0.00022209,0.00029081,0.02418821,modeled
07/24/2025,espn.com,video,Australia,970x250,mobile,0.02079614,0.00019486,0.00016543,0.02115643,modeled
07/25/2025,msn.com,video,Canada,160x600,mobile,0.00358923,0.00013379,0.00029762,0.00402064,measured
07/22/2025,,display,Australia,160x600,tablet,0.05375688,5.122e-05,4.601e-05,0.05385412,modeled
07/14/2025,washingtonpost.com,display,Brazil,160x600,desktop,0.03022616,0.00011331,0.00016957,0.03050904,modeled
07/05/2025,cnn.com,native,Germany,320x50,tablet,0.03934167,0.00015072,0.00019378,0.03968617,measured
07/14/2025,washingtonpost.com,audio,Japan,320x50,mobile,0.01139378,0.00014233,4.41e-05,0.01158021,measured
07/31/2025,espn.com,banner,Brazil,728x90,desktop,0.02063535,8.116e-05,2.714e-05,0.02074365,measured
07/04/2025,espn.com,banner,Australia,160x600,desktop,0.0227092,5.132e-05,0.00017848,0.022939,modeled
07/17/2025,cnn.com,banner,Germany,320x50,desktop,0.00710907,0.00015177,0.00039243,0.00765327,measured
07/09/2025,forbes.com,audio,Japan,970x250,tablet,0.0055148,3.55e-05,3.675e-05,0.00558705,modeled
07/09/2025,reuters.com,video,United Kingdom,160x600,tablet,0.014053,0.0001103,0.00021811,0.01438142,modeled
07/06/2025,bloomberg.com,audio,Canada,300x250,mobile,0.02033632,0.00013341,0.00012628,0.02059601,modeled
07/07/2025,washingtonpost.com,display,United States,300x250,tablet,0.01015945,3.636e-05,0.00011579,0.00951626,measured
07/22/2025,forbes.com,video,China,728x90,desktop,0.00744154,0.0001079,6.044e-05,0.00760988,measured
07/28/2025,forbes.com,native,China,300x250,mobile,0.01112999,0.0001737,0.00029613,0.01159982,measured
07/11/2025,engadget.com,native,Australia,320x50,tablet,0.03623397,7.995e-05,8.414e-05,0.03639806,measured
07/27/2025,yahoo.com,audio,Japan,728x90,mobile,0.02400452,3.852e-05,0.00022565,0.02426869,modeled
07/24/2025,yahoo.com,native,Australia,320x50,tablet,0.00971615,6.999e-05,0.00022916,0.0100153,measured
07/22/2025,reuters.com,banner,Australia,300x250,tablet,0.00247844,5.04e-05,0.00017534,0.00270418,measured
07/13/2025,forbes.com,audio,Brazil,970x250,tablet,0.02540544,0.00011274,0.00011086,0.02562905,modeled
07/19/2025,theverge.com,video,Japan,728x90,tablet,0.03066495,3.523e-05,5.411e-05,0.03075429,measured
07/31/2025,washingtonpost.com,banner,India,300x250,tablet,0.02176216,3.158e-05,0.00040134,0.02219508,modeled
07/06/2025,bloomberg.com,display,Japan,320x50,tablet,0.01033186,0.00015136,4.241e-05,0.01052563,measured
07/05/2025,bloomberg.com,native,Germany,300x250,desktop,0.0433207,8.425e-05,8.073e-05,0.04348568,modeled
07/16/2025,forbes.com,audio,Brazil,320x50,mobile,0.01309493,4.372e-05,0.00011174,0.01325038,measured
08/02/2025,cnn.com,display,China,970x250,desktop,0.00562188,5.186e-05,0.00023898,0.00591273,modeled
07/16/2025,fox32chicago.com,native,Brazil,970x250,mobile,0.01951981,3.457e-05,0.00011482,0.0196692,modeled
07/30/2025,engadget.com,native,Canada,320x50,desktop,0.03730201,5.704e-05,5.001e-05,0.03740906,measured
07/07/2025,fox32chicago.com,banner,France,728x90,mobile,0.02475233,7.06e-06,0.00010667,0.02486607,modeled
07/23/2025,bloomberg.com,video,India,300x250,mobile,0.03951259,7.016e-05,0.00025548,0.03983822,modeled
07/27/2025,cnn.com,native,Germany,160x600,mobile,0.00616937,6.801e-05,0.00010077,0.00633814,measured
07/03/2025,reuters.com,banner,Australia,320x50,desktop,0.02381441,8.779e-05,0.00034458,0.02424679,modeled
07/06/2025,engadget.com,audio,China,970x250,tablet,0.01088844,8.699e-05,0.00010384,0.01107928,measured
07/12/2025,fox32chicago.com,audio,Australia,320x50,tablet,0.01645315,7.669e-05,6.108e-05,0.01458452,measured
07/05/2025,cnn.com,native,Canada,970x250,mobile,0.02874797,4.726e-05,7.106e-05,0.02886628,measured
07/03/2025,yahoo.com,audio,France,970x250,mobile,0.00361982,5.314e-05,7.477e-05,0.00374773,modeled
08/01/2025,washingtonpost.com,native,Australia,970x250,tablet,0.00183314,6.96e-05,0.00033439,0.00223713,measured
07/26/2025,engadget.com,display,France,970x250,tablet,0.00437721,8.112e-05,0.00010927,0.0045676,measured
07/05/2025,espn.com,native,United Kingdom,160x600,mobile,0.02613561,0.00013749,0.00050269,0.02677579,modeled
07/10/2025,usatoday.com,video,Canada,728x90,tablet,0.02004972,4.153e-05,8.304e-05,0.02017429,modeled
07/04/2025,reuters.com,video,India,160x600,mobile,0.01129243,4.84e-05,0.00038989,0.01173072,measured
07/13/2025,msn.com,audio,Germany,300x600,tablet,0.02658588,0.00011834,5.135e-05,0.02675557,modeled
07/06/2025,engadget.com,audio,United Kingdom,300x600,desktop,0.02730542,0.00017704,0.00011084,0.0275933,measured
07/29/2025,cnn.com,video,Canada,970x250,mobile,0.01027771,0.00021892,7.335e-05,0.01056998,modeled
07/25/2025,cnn.com,display,Canada,728x90,desktop,0.0083566,3.582e-05,0.00012497,0.00851739,measured
07/30/2025,fox32chicago.com,display,Brazil,320x50,tablet,0.02000607,0.00016106,0.00019549,0.02036262,measured
07/08/2025,weather.com,video,France,300x600,mobile,0.0241584,0.00019542,5.483e-05,0.02440865,measured
07/28/2025,weather.com,display,India,300x250,mobile,0.00410524,0.00012643,0.00012048,0.00435216,measured
07/07/2025,usatoday.com,native,Germany,300x250,mobile,0.03229102,8.086e-05,7.986e-05,0.03245174,modeled
07/27/2025,fox32chicago.com,display,India,160x600,mobile,0.02554619,8.869e-05,0.00012946,0.03421472,modeled
07/31/2025,usatoday.com,display,United States,300x600,tablet,0.07042339,0.00018553,0.00022279,0.07083171,measured
08/01/2025,nytimes.com,audio,China,970x250,mobile,0.01815205,8.504e-05,0.00010437,0.01834146,measured
07/25/2025,theverge.com,audio,United States,320x50,mobile,0.01953603,5.561e-05,4.438e-05,0.01963602,measured
07/26/2025,msn.com,audio,United Kingdom,300x600,mobile,0.01603097,0.00010356,0.00025874,0.01639328,modeled
07/19/2025,theverge.com,display,China,728x90,mobile,0.00839949,8.555e-05,0.00019442,0.00867946,modeled
07/26/2025,engadget.com,display,India,300x250,desktop,0.02392186,0.00023571,0.000106,0.02426357,modeled
07/27/2025,reuters.com,display,Brazil,728x90,tablet,0.0077826,8.981e-05,0.00011042,0.00798283,modeled
07/21/2025,washingtonpost.com,video,China,970x250,mobile,0.01194633,5.336e-05,0.00016618,0.01216587,modeled
07/19/2025,reuters.com,native,Canada,300x250,desktop,0.00946753,0.00013916,0.00021547,0.00982215,modeled
07/25/2025,fox32chicago.com,native,Germany,728x90,mobile,0.022135,3.421e-05,0.0001608,0.02233002,measured
07/05/2025,msn.com,audio,Japan,160x600,tablet,0.03380159,0.00014606,0.00021174,0.0341594,measured
07/16/2025,weather.com,audio,Germany,728x90,mobile,0.01691813,8.178e-05,0.00030007,0.01729998,measured
07/25/2025,yahoo.com,audio,Germany,320x50,desktop,0.02053549,0.00010361,0.00066833,0.02130742,modeled
07/22/2025,reuters.com,video,India,300x250,mobile,0.01302439,8.13e-06,0.00011651,0.01314903,modeled
07/12/2025,fox32chicago.com,audio,Germany,160x600,desktop,0.01523004,0.00010158,0.00019011,0.01552173,measured
08/01/2025,engadget.com,banner,United States,300x600,mobile,0.00204204,0.00012053,0.00012749,0.00229006,measured
07/05/2025,washingtonpost.com,native,Canada,160x600,tablet,0.01349954,1.694e-05,0.00034174,0.01385822,measured
07/29/2025,yahoo.com,video,Brazil,970x250,mobile,0.01181704,0.00013356,6.634e-05,0.01201694,modeled
07/05/2025,theverge.com,banner,India,970x250,mobile,0.02095768,6.834e-05,0.00020922,0.02123525,measured
07/26/2025,forbes.com,audio,Japan,970x250,desktop,0.01331239,3.98e-05,0.00013188,0.01348407,modeled
07/23/2025,msn.com,audio,United States,300x600,desktop,0.01587089,9.99e-05,0.00025326,0.01622405,modeled
07/27/2025,theverge.com,display,United States,728x90,desktop,0.00644984,0.00015293,4.451e-05,0.00664728,modeled
07/29/2025,msn.com,audio,Australia,300x250,mobile,0.02546605,0.00013008,9.056e-05,0.02568669,measured
07/30/2025,weather.com,display,India,160x600,mobile,0.00866481,4.137e-05,0.0001413,0.00884748,measured
07/05/2025,washingtonpost.com,banner,Japan,728x90,mobile,0.02717682,7.452e-05,1.117e-05,0.02726251,modeled
08/02/2025,usatoday.com,display,United States,160x600,desktop,0.01072315,5.207e-05,0.00018922,0.01096444,modeled
07/13/2025,engadget.com,video,United States,728x90,tablet,0.02450511,9.332e-05,0.000245,0.02484342,measured
07/21/2025,washingtonpost.com,audio,Brazil,160x600,desktop,0.03216166,5.624e-05,6.492e-05,0.03228282,measured
07/18/2025,reuters.com,audio,France,970x250,desktop,0.01570623,9.318e-05,8.635e-05,0.01855659,modeled
07/12/2025,bloomberg.com,display,Germany,300x600,desktop,0.09630237,0.00020557,7.988e-05,0.09658782,measured
07/28/2025,msn.com,native,United States,300x600,mobile,0.00670082,4.663e-05,0.00026035,0.00700781,measured
07/23/2025,theverge.com,display,China,970x250,mobile,0.03306992,0.0002072,6.325e-05,0.03334037,modeled
07/14/2025,msn.com,audio,Germany,300x600,desktop,0.02358767,4.278e-05,0.00037821,0.02400867,modeled
07/12/2025,forbes.com,native,Japan,728x90,tablet,0.00814702,2.681e-05,5.086e-05,0.00822469,modeled
07/19/2025,usatoday.com,display,Brazil,728x90,tablet,0.01653989,0.00013458,0.00020592,0.01688039,measured
07/13/2025,usatoday.com,banner,Germany,300x600,mobile,0.00661035,6.149e-05,8.835e-05,0.00676018,measured
07/03/2025,theverge.com,native,Brazil,300x600,desktop,0.00576999,5.416e-05,0.00032239,0.00614653,modeled
07/28/2025,theverge.com,banner,Brazil,320x50,mobile,0.00504853,9.774e-05,0.00032722,0.00547349,modeled
07/29/2025,techcrunch.com,banner,United States,160x600,mobile,0.03954637,0.00024347,0.00016741,0.03995724,measured
08/01/2025,fox32chicago.com,video,Canada,300x250,tablet,0.02313539,5.499e-05,3.953e-05,0.0232299,modeled
07/23/2025,yahoo.com,display,United States,160x600,tablet,0.01488477,0.00017605,1.092e-05,0.01507173,modeled
07/25/2025,engadget.com,display,United Kingdom,300x600,tablet,0.01140786,0.00012356,0.00013366,0.01166508,modeled
07/18/2025,reuters.com,audio,China,728x90,desktop,0.03812254,0.00016422,3.471e-05,0.03832147,modeled
07/21/2025,theverge.com,audio,France,970x250,mobile,0.01775906,4.461e-05,7.059e-05,0.01787427,modeled
07/09/2025,forbes.com,display,China,970x250,tablet,0.00469222,9.982e-05,0.00030915,0.00510119,modeled
07/31/2025,bloomberg.com,native,Canada,160x600,mobile,0.02125248,2.198e-05,0.00012808,0.02140254,measured
07/06/2025,msn.com,banner,France,320x50,mobile,0.02404173,7.562e-05,0.00016787,0.02428522,measured
07/20/2025,usatoday.com,banner,China,970x250,desktop,0.00955399,6.903e-05,0.00010518,0.00972819,modeled
07/25/2025,nytimes.com,banner,Japan,970x250,tablet,0.04333626,3.372e-05,1.31e-05,0.04338308,modeled
07/06/2025,bloomberg.com,video,Japan,300x250,mobile,0.04154802,9.104e-05,4.393e-05,0.04032196,modeled
07/10/2025,msn.com,audio,United Kingdom,300x600,mobile,0.03094212,0.00012537,0.00038368,0.03145116,modeled
07/27/2025,cnn.com,native,United States,320x50,tablet,0.01927878,0.00035275,0.00012182,0.01975335,measured
07/05/2025,yahoo.com,native,China,300x250,desktop,0.02510666,0.00013821,9.418e-05,0.02533905,modeled
07/24/2025,weather.com,native,China,728x90,tablet,0.01147165,0.00014015,4.028e-05,0.01165209,modeled
07/28/2025,yahoo.com,audio,China,300x250,mobile,0.00887119,7.453e-05,0.0003759,0.00932162,modeled
07/23/2025,usatoday.com,banner,United Kingdom,300x250,tablet,0.02804361,8.838e-05,8.716e-05,0.02821914,modeled
07/25/2025,espn.com,display,Japan,160x600,mobile,0.05937609,7.965e-05,7.091e-05,0.05952665,modeled
07/26/2025,techcrunch.com,display,Germany,300x600,mobile,0.06673474,2.635e-05,0.00031551,0.06707661,modeled
07/19/2025,theverge.com,video,Germany,160x600,mobile,0.01685468,0.00013999,0.00019703,0.0171917,measured
07/22/2025,msn.com,banner,Germany,728x90,tablet,0.02771953,0.00035313,0.00051028,0.02858294,measured
07/29/2025,nytimes.com,banner,France,320x50,desktop,0.00928023,0.00011988,2.38e-05,0.00942391,modeled
07/24/2025,usatoday.com,display,China,300x600,mobile,0.02980536,0.00017335,1.335e-05,0.02999206,measured
07/16/2025,techcrunch.com,video,Brazil,300x250,tablet,0.01638381,0.00013981,0.00017299,0.01669661,modeled
07/10/2025,nytimes.com,native,Canada,728x90,mobile,0.00537766,2.988e-05,0.00011953,0.00552707,measured
07/08/2025,cnn.com,banner,India,728x90,mobile,0.01177136,6.351e-05,3.725e-05,0.01187213,modeled
07/17/2025,fox32chicago.com,video,Japan,728x90,mobile,0.01707528,0.00023613,4.488e-05,0.01735629,measured
07/26/2025,fox32chicago.com,banner,Japan,300x250,tablet,0.01398855,0.00012919,2.857e-05,0.01414632,modeled
07/07/2025,nytimes.com,display,France,320x50,tablet,0.01720539,0.00016981,5.479e-05,0.01742999,modeled
07/08/2025,cnn.com,video,Germany,728x90,tablet,0.01848375,0.00016156,0.00054637,0.01919168,measured
07/15/2025,bloomberg.com,audio,United States,300x600,desktop,0.01778178,4.524e-05,7.292e-05,0.01789993,measured
07/30/2025,fox32chicago.com,video,Japan,300x600,tablet,0.00438132,0.00024883,0.00024786,0.00487801,modeled
07/31/2025,techcrunch.com,video,United Kingdom,300x600,mobile,0.00597439,4.299e-05,0.00014049,0.00615787,modeled
07/27/2025,yahoo.com,audio,Canada,970x250,mobile,0.03378827,0.00012009,0.00017909,0.03408745,measured
07/25/2025,weather.com,banner,China,728x90,desktop,0.01940789,3.146e-05,0.00014188,0.01958124,measured
07/31/2025,washingtonpost.com,audio,Australia,728x90,mobile,0.01615692,2.158e-05,0.00039158,0.01657008,modeled
07/11/2025,washingtonpost.com,video,Canada,300x600,desktop,0.01015629,2.221e-05,9.317e-05,0.01027167,modeled
07/17/2025,yahoo.com,native,Canada,320x50,mobile,0.01355712,7.892e-05,0.00010701,0.01374306,measured
07/15/2025,usatoday.com,audio,Japan,300x600,tablet,0.01648312,9.337e-05,0.00014369,0.01555395,measured
07/23/2025,cnn.com,banner,Canada,300x600,desktop,0.02226679,0.00011618,0.00018924,0.0225722,measured
07/13/2025,forbes.com,video,Japan,970x250,tablet,0.02795956,4.616e-05,7.619e-05,0.02808191,measured
07/07/2025,,native,Canada,160x600,tablet,0.03389409,5.97e-05,0.0001209,0.0340747,measured
07/27/2025,techcrunch.com,video,Australia,728x90,tablet,0.01408394,0.00033347,6.326e-05,0.01448067,measured
07/26/2025,techcrunch.com,native,Brazil,320x50,desktop,0.00777463,8.263e-05,0.0001152,0.00797247,modeled
07/13/2025,forbes.com,native,Brazil,300x600,desktop,0.00591966,7.754e-05,0.000135,0.00613219,measured
07/14/2025,forbes.com,display,Canada,728x90,mobile,0.01097425,7.398e-05,6.883e-05,0.01111706,modeled
07/16/2025,forbes.com,audio,Canada,300x250,tablet,0.00593337,5.933e-05,5.47e-05,0.0060474,measured
07/28/2025,techcrunch.com,audio,China,160x600,mobile,0.00487774,1.182e-05,0.00015722,-0.00217053,measured
07/09/2025,nytimes.com,audio,Canada,160x600,tablet,0.01154319,0.00017015,9.874e-05,0.01181209,modeled
07/31/2025,msn.com,native,China,300x250,desktop,0.01958211,4.868e-05,0.00012911,0.0197599,modeled
07/09/2025,nytimes.com,banner,India,160x600,desktop,0.00238723,5.861e-05,6.363e-05,0.00250947,measured
07/14/2025,theverge.com,banner,Germany,728x90,tablet,0.03170083,9.336e-05,0.00022983,0.03202401,modeled
07/16/2025,theverge.com,video,Germany,320x50,mobile,0.03657185,5.475e-05,0.00014471,0.03677131,modeled
07/29/2025,reuters.com,video,China,300x600,tablet,0.00626052,0.00010883,0.00019249,0.00656184,measured
07/24/2025,,native,United Kingdom,300x600,desktop,0.02071227,5.47e-05,0.00041566,0.02118263,modeled
07/19/2025,reuters.com,display,United Kingdom,970x250,mobile,0.01684091,3.148e-05,0.00020543,0.01707782,measured
07/14/2025,engadget.com,native,Germany,728x90,desktop,0.03234448,3.206e-05,0.00010852,0.03248506,measured
07/31/2025,theverge.com,banner,China,160x600,tablet,0.00435042,0.00018756,0.00012307,0.00466105,measured
08/02/2025,bloomberg.com,video,United Kingdom,160x600,mobile,0.00798503,0.00016315,0.00013196,0.01599098,modeled
07/27/2025,cnn.com,native,Canada,160x600,desktop,0.02964046,0.0001138,5.639e-05,0.02981065,measured
07/11/2025,cnn.com,native,Brazil,320x50,tablet,0.01063576,4.091e-05,4.717e-05,0.01072384,modeled
07/15/2025,washingtonpost.com,display,Germany,970x250,tablet,0.00325034,0.00029394,0.00016349,0.00370777,measured
07/17/2025,bloomberg.com,video,Brazil,160x600,mobile,0.02265791,0.00017558,8.437e-05,0.02291786,modeled
07/29/2025,espn.com,native,India,728x90,desktop,0.00468528,0.00013936,4.385e-05,0.00486848,modeled
07/24/2025,usatoday.com,audio,United States,728x90,mobile,0.02741592,1.989e-05,4.082e-05,0.02747663,measured
07/25/2025,washingtonpost.com,banner,China,300x250,mobile,0.00968471,0.00013352,0.00038014,0.01289418,modeled
07/27/2025,nytimes.com,native,United States,300x250,desktop,0.02263197,5.006e-05,0.0002512,0.02293322,modeled
07/13/2025,theverge.com,video,Germany,300x250,mobile,0.00385215,3.7e-05,0.00014172,0.00403088,modeled
07/19/2025,bloomberg.com,audio,France,160x600,mobile,0.02850778,7.058e-05,0.00010358,0.02868194,measured
07/06/2025,espn.com,banner,Canada,160x600,desktop,0.01356073,0.00017452,6.93e-05,0.01380455,modeled
07/17/2025,usatoday.com,native,France,320x50,tablet,0.00695531,6.696e-05,0.00030565,0.00732792,measured
07/18/2025,techcrunch.com,video,China,320x50,desktop,0.00954507,6.763e-05,3.028e-05,0.00964298,modeled
07/22/2025,techcrunch.com,video,Canada,970x250,tablet,0.01397858,9.859e-05,4.391e-05,0.01412108,measured
07/13/2025,fox32chicago.com,native,China,160x600,tablet,0.03494752,9.766e-05,8.669e-05,0.03513187,measured
07/23/2025,reuters.com,display,United Kingdom,728x90,tablet,0.01963957,0.00011796,2.206e-05,0.01977959,modeled
07/16/2025,usatoday.com,video,France,160x600,desktop,0.02019738,0.00018653,6.846e-05,0.02045237,modeled
07/23/2025,usatoday.com,banner,Canada,300x600,mobile,0.01102914,6.287e-05,0.00022984,0.01979003,measured
07/23/2025,forbes.com,video,France,300x600,desktop,0.00642785,0.00011411,0.00010212,0.00664407,modeled
08/01/2025,forbes.com,native,China,300x600,mobile,0.0489874,6.682e-05,1.072e-05,0.04906494,modeled
07/08/2025,yahoo.com,banner,France,970x250,desktop,0.02591246,0.00010999,0.0001514,0.02617386,modeled
08/02/2025,msn.com,video,France,300x600,desktop,0.03662462,1.614e-05,6.001e-05,0.03670077,modeled
07/16/2025,nytimes.com,audio,Germany,728x90,mobile,0.01607654,9.092e-05,0.00011463,0.01628209,measured
07/12/2025,techcrunch.com,native,Canada,160x600,desktop,0.00384589,5.559e-05,0.00037397,0.00427546,modeled
